PATTERN	LOGLIKELIHOOD	OCC_0	FREQ_0	OCC_1	FREQ_1
<FR	11.6804	73	0.000997336	36	0.00232874
JDW	11.6746	61	0.00083339	3	0.000194062
CNTW	11.5898	16	0.000218594	14	0.000905621
<ZJM	11.5285	35	0.000478175	22	0.00142312
HGWJM	11.5025	27	0.000368878	0	0
NCB<	11.5025	27	0.000368878	0	0
HXLB	11.5025	27	0.000368878	0	0
WF<JR	11.466	12	0.000163946	12	0.000776247
WYB>W	11.466	12	0.000163946	12	0.000776247
TWLDTM	11.466	12	0.000163946	12	0.000776247
NZRW	11.466	12	0.000163946	12	0.000776247
MZRQ	11.466	12	0.000163946	12	0.000776247
MCQLH	11.466	12	0.000163946	12	0.000776247
MW<D	11.3684	138	0.00188537	57	0.00368717
>LHJ	11.2811	68	0.000929025	4	0.000258749
LM<N	11.2811	68	0.000929025	4	0.000258749
BMDBR	11.1773	60	0.000819728	31	0.0020053
WJQR>	11.1707	90	0.00122959	7	0.000452811
L>BRHM	11.0765	26	0.000355216	0	0
>KL	11.0765	26	0.000355216	0	0
BGDJ	11.0765	26	0.000355216	0	0
LRCTH	11.0765	26	0.000355216	0	0
CVJM	11.0765	26	0.000355216	0	0
PN	11.0178	59	0.000806066	3	0.000194062
<FRNJM	10.963	19	0.000259581	15	0.000970309
TMJMM	10.963	19	0.000259581	15	0.000970309
HFDH	10.9506	50	0.000683107	2	0.000129374
MNCH	10.9382	31	0.000423526	20	0.00129374
WJDBR	10.8459	140	0.0019127	57	0.00368717
LJ<QB	10.6505	25	0.000341553	0	0
BRJTJ	10.6505	25	0.000341553	0	0
>MW	10.6505	25	0.000341553	0	0
LWV	10.6505	25	0.000341553	0	0
<YJ	10.6505	25	0.000341553	0	0
LMNXH	10.6439	15	0.000204932	13	0.000840934
>TKM	10.6133	140	0.0019127	15	0.000970309
>NJ	10.5732	152	0.00207664	17	0.00109968
WMNXTM	10.5457	13	0.000177608	12	0.000776247
WNSKJHM	10.5457	13	0.000177608	12	0.000776247
WLZBX	10.5457	13	0.000177608	12	0.000776247
<TDJM	10.5105	11	0.000150283	11	0.00071156
<MK	10.3535	65	0.000888039	4	0.000258749
>LJ	10.3495	87	0.00118861	7	0.000452811
MLBD	10.2478	20	0.000273243	15	0.000970309
HKPRT	10.2245	24	0.000327891	0	0
BBJT	10.2245	24	0.000327891	0	0
MMNH	10.2245	24	0.000327891	0	0
LPR<H	10.2245	24	0.000327891	0	0
BCQL	10.0944	25	0.000341553	17	0.00109968
CNJ	10.0244	125	0.00170777	13	0.000840934
<RWT	9.79844	23	0.000314229	0	0
JLDH	9.79844	23	0.000314229	0	0
