PATTERN	LOGLIKELIHOOD	OCC_0	FREQ_0	OCC_1	FREQ_1
DMDJN	23.154	16	0.000194224	14	0.00166251
DMCKN>	23.1509	147	0.00178444	2	0.000237501
DPLC"TJ>	22.8792	11	0.000133529	12	0.00142501
<B#DW	22.5808	93	0.00112893	0	0
DDRT>	22.338	92	0.00111679	0	0
<ZJL>	22.338	92	0.00111679	0	0
T<B^D	22.338	92	0.00111679	0	0
WNSB	22.0395	7	8.49731e-05	10	0.00118751
WCRW	22.0021	5	6.06951e-05	9	0.00106876
LBJT	21.9839	48	0.000582673	23	0.00273127
>M^R	21.8596	141	0.0017116	2	0.000237501
W>MR>	21.6922	12	0.000145668	12	0.00142501
SLQ	21.6874	0	0	5	0.000593754
DCMCWN	21.6874	0	0	5	0.000593754
YD<>	21.6874	0	0	5	0.000593754
RJC>	21.6874	0	0	5	0.000593754
>TKNCW	21.6874	0	0	5	0.000593754
<N>JL	21.6874	0	0	5	0.000593754
JTB	21.6874	0	0	5	0.000593754
>HWR	21.6874	0	0	5	0.000593754
WCDRW	21.6874	0	0	5	0.000593754
WKNC	21.6874	0	0	5	0.000593754
<LJH	21.6874	0	0	5	0.000593754
LB<L>	21.6874	0	0	5	0.000593754
>JD<W	21.6874	0	0	5	0.000593754
<NT	21.6874	0	0	5	0.000593754
WLKPR"WNJH	21.6874	0	0	5	0.000593754
W<RQ	21.6874	0	0	5	0.000593754
<PR	21.6874	0	0	5	0.000593754
W<BR	21.6874	0	0	5	0.000593754
WM>>	21.6874	0	0	5	0.000593754
LMYPJ>	21.6874	0	0	5	0.000593754
MDBXH	21.6874	0	0	5	0.000593754
ZBX	21.6874	0	0	5	0.000593754
WC>LW	21.6874	0	0	5	0.000593754
C>L	21.6874	0	0	5	0.000593754
WXZJN	21.6874	0	0	5	0.000593754
WHPK	21.6874	0	0	5	0.000593754
W>TPNJW	21.6874	0	0	5	0.000593754
GZT>	21.6874	0	0	5	0.000593754
MYR"J>	21.3667	88	0.00106823	0	0
W>RGWN>	21.3667	88	0.00106823	0	0
>BRHM	20.8811	86	0.00104396	0	0
<B#D	20.6383	85	0.00103182	0	0
DPDT>	20.3955	84	0.00101968	0	0
WYWB<>	20.3955	84	0.00101968	0	0
PRS>	20.3955	84	0.00101968	0	0
QWDC>	20.3955	84	0.00101968	0	0
LPR<WN	20.3955	84	0.00101968	0	0
W>HRWN	20.3955	84	0.00101968	0	0
D>MR	20.3946	4	4.85561e-05	8	0.000950006
DBJC	20.3946	4	4.85561e-05	8	0.000950006
>WBD	20.3946	4	4.85561e-05	8	0.000950006
BJNT	20.3946	4	4.85561e-05	8	0.000950006
WXZ>	20.3037	6	7.28341e-05	9	0.00106876
W<BD	20.3037	6	7.28341e-05	9	0.00106876
LXM	20.3037	6	7.28341e-05	9	0.00106876
WQR>	20.3037	6	7.28341e-05	9	0.00106876
KL	20.2488	282	0.0034232	12	0.00142501
W>M#RT	20.1527	83	0.00100754	0	0
HWT	19.9785	44	0.000534117	21	0.00249377
L<L	19.6671	81	0.00098326	0	0
DQJS>	19.6671	81	0.00098326	0	0
DJRJ<T>	19.4243	80	0.000971121	0	0
D<MH	19.273	9	0.000109251	10	0.00118751
XD>	19.0502	193	0.00234283	6	0.000712504
W>T>	18.7845	12	0.000145668	11	0.00130626
BPWM>	18.5905	5	6.06951e-05	8	0.000950006
WQM	18.5164	39	0.000473422	19	0.00225626
WBWY>	18.4531	76	0.000922565	0	0
PWRCN>	18.4531	76	0.000922565	0	0
M^LK>	18.2103	75	0.000910426	0	0
DMRJ>	17.9274	151	0.00183299	43	0.00510628
WMJT	17.5246	26	0.000315614	15	0.00178126
WMXW	17.5131	2	2.4278e-05	6	0.000712504
CB"V>	17.5131	2	2.4278e-05	6	0.000712504
QBWT>	17.4819	72	0.000874009	0	0
>R"B<	17.4819	72	0.000874009	0	0
D>M#R	17.4819	72	0.000874009	0	0
JBJC	17.3499	0	0	4	0.000475003
BBJT	17.3499	0	0	4	0.000475003
L<GLWN	17.3499	0	0	4	0.000475003
WKM>N>	17.3499	0	0	4	0.000475003
BM<LN>	17.3499	0	0	4	0.000475003
>CTW>JL	17.3499	0	0	4	0.000475003
B<WPR>	17.3499	0	0	4	0.000475003
SKWT	17.3499	0	0	4	0.000475003
WQRB	17.3499	0	0	4	0.000475003
WBKW	17.3499	0	0	4	0.000475003
R"CJN	17.3499	0	0	4	0.000475003
DNPQ	17.3499	0	0	4	0.000475003
BRTJ	17.3499	0	0	4	0.000475003
PLCT"J>	17.3499	0	0	4	0.000475003
DRMWN	17.3499	0	0	4	0.000475003
WJHB	17.3499	0	0	4	0.000475003
WDRWKTH	17.3499	0	0	4	0.000475003
>XR"N>	17.3499	0	0	4	0.000475003
>MLK	17.3499	0	0	4	0.000475003
WMX>	17.3499	0	0	4	0.000475003
>BJN<M	17.3499	0	0	4	0.000475003
WSVW	17.3499	0	0	4	0.000475003
HPKW	17.3499	0	0	4	0.000475003
BMYPJ>	17.3499	0	0	4	0.000475003
WMVJ	17.3499	0	0	4	0.000475003
WQ<W	17.3499	0	0	4	0.000475003
DMDJN"J>	17.3499	0	0	4	0.000475003
<BDT	17.3499	0	0	4	0.000475003
WPSQ	17.3499	0	0	4	0.000475003
W>ZLT	17.3499	0	0	4	0.000475003
DQJCWN	17.3499	0	0	4	0.000475003
BHW	17.3499	0	0	4	0.000475003
GL<DJ>	17.3499	0	0	4	0.000475003
ZKL	17.3499	0	0	4	0.000475003
LM<LN>	17.3499	0	0	4	0.000475003
WPRQ	17.3499	0	0	4	0.000475003
<BDTWN	17.3499	0	0	4	0.000475003
BMD>T>	17.3499	0	0	4	0.000475003
WLJT"BJ	17.3499	0	0	4	0.000475003
BCJPWR>	17.3499	0	0	4	0.000475003
W>TKTCW	17.3499	0	0	4	0.000475003
