PATTERN	LOGLIKELIHOOD	OCC_0	FREQ_0	OCC_1	FREQ_1
W>RGWN>	27.6001	88	0.00106823	0	0
MYR"J>	27.6001	88	0.00106823	0	0
LJWCPV	27.0207	0	0	7	0.000608273
WNPQ	27.0207	0	0	7	0.000608273
BTCB<	27.0207	0	0	7	0.000608273
WJHB	27.0207	0	0	7	0.000608273
LMSM	27.0207	0	0	7	0.000608273
WHPK	27.0207	0	0	7	0.000608273
LJWRB<M	27.0207	0	0	7	0.000608273
>JZR<LJ>	27.0207	0	0	7	0.000608273
BCMRJN	27.0207	0	0	7	0.000608273
DBNJT	27.0207	0	0	7	0.000608273
>WRCLM	27.0207	0	0	7	0.000608273
B>WR"XTH	27.0207	0	0	7	0.000608273
NTN	27.0207	0	0	7	0.000608273
MJK>	27.0207	0	0	7	0.000608273
CM<J	27.0207	0	0	7	0.000608273
MCKN>	26.9728	86	0.00104396	0	0
>BRHM	26.9728	86	0.00104396	0	0
HW>	26.6738	239	0.00290122	82	0.00712548
<B#D	26.6592	85	0.00103182	0	0
LMRJ>	26.5021	277	0.00336251	15	0.00130344
DPDT>	26.3456	84	0.00101968	0	0
WYWB<>	26.3456	84	0.00101968	0	0
PRS>	26.3456	84	0.00101968	0	0
W>HRWN	26.3456	84	0.00101968	0	0
MLKWT>	26.3182	4	4.85561e-05	11	0.000955857
W>M#RT	26.0319	83	0.00100754	0	0
>"LPJN	25.5748	20	0.00024278	19	0.00165103
<BDK	25.4966	3	3.6417e-05	10	0.000868961
DJRJ<T>	25.091	80	0.000971121	0	0
LHWN	24.8377	407	0.00494058	30	0.00260688
LH	23.9482	663	0.00804817	174	0.0151199
L>	23.9183	856	0.010391	87	0.00755996
WBWY>	23.8365	76	0.000922565	0	0
PWRCN>	23.8365	76	0.000922565	0	0
M^LK>	23.5228	75	0.000910426	0	0
KHN>	23.1806	20	0.00024278	18	0.00156413
MD>T>	23.1606	0	0	6	0.000521376
WJWCPV	23.1606	0	0	6	0.000521376
L>WRCLM	23.1606	0	0	6	0.000521376
ZMRJ	23.1606	0	0	6	0.000521376
BRKJ	23.1606	0	0	6	0.000521376
D>MLK	23.1606	0	0	6	0.000521376
B>ST>	23.1606	0	0	6	0.000521376
WNTN	23.1606	0	0	6	0.000521376
BPTGMH	23.1606	0	0	6	0.000521376
NTB	23.1606	0	0	6	0.000521376
KWRSJ	23.1606	0	0	6	0.000521376
L>"BHJHWN	23.1606	0	0	6	0.000521376
BBJT	23.1606	0	0	6	0.000521376
DCMRJN	23.1606	0	0	6	0.000521376
W>XD	23.1606	0	0	6	0.000521376
WSGD	23.1606	0	0	6	0.000521376
DNBWT	23.1606	0	0	6	0.000521376
LMHLKW	23.1606	0	0	6	0.000521376
D>XB	23.1606	0	0	6	0.000521376
K"LB>	23.1606	0	0	6	0.000521376
WDHB>	23.1606	0	0	6	0.000521376
QRB	23.1606	0	0	6	0.000521376
W>ZLT	23.1606	0	0	6	0.000521376
DYB>	23.1606	0	0	6	0.000521376
DBJC	23.104	4	4.85561e-05	10	0.000868961
<"LWT>	23.104	4	4.85561e-05	10	0.000868961
L>JSRJL	22.7127	23	0.000279197	19	0.00165103
QBWT>	22.5819	72	0.000874009	0	0
D>M#R	22.5819	72	0.000874009	0	0
LMCKN>	22.5819	72	0.000874009	0	0
W>N	22.5373	186	0.00225786	8	0.000695169
L<M>	22.0972	173	0.00210005	7	0.000608273
KLH^	21.641	69	0.000837592	0	0
VB"T>	21.5	2	2.4278e-05	8	0.000695169
XWSJ>	21.3274	68	0.000825453	0	0
TM^N	21.0137	67	0.000813314	0	0
BKLH^	20.7001	66	0.000801175	0	0
DDHB>	20.6155	276	0.00335037	18	0.00156413
BRH	20.5448	34	0.000412727	22	0.00191171
DBN"J	19.9887	129	0.00156593	4	0.000347584
H^W	19.7592	63	0.000764758	0	0
M>	19.7364	128	0.00155379	4	0.000347584
D>JT	19.6931	115	0.00139599	3	0.000260688
BCNT	19.3128	6	7.28341e-05	10	0.000868961
W<LT	19.3005	0	0	5	0.00043448
D<B"DJK	19.3005	0	0	5	0.00043448
>RMLT>	19.3005	0	0	5	0.00043448
WJM>	19.3005	0	0	5	0.00043448
YB>	19.3005	0	0	5	0.00043448
DHW>	19.3005	0	0	5	0.00043448
LXJRM	19.3005	0	0	5	0.00043448
DCLXT	19.3005	0	0	5	0.00043448
NB"J>	19.3005	0	0	5	0.00043448
>BJ>	19.3005	0	0	5	0.00043448
X"VHWHJ	19.3005	0	0	5	0.00043448
B>DWM	19.3005	0	0	5	0.00043448
BK>"P>	19.3005	0	0	5	0.00043448
BQWCT>	19.3005	0	0	5	0.00043448
WTCBWQ	19.3005	0	0	5	0.00043448
CLD>	19.3005	0	0	5	0.00043448
KWLHWN	19.3005	0	0	5	0.00043448
LNBWT	19.3005	0	0	5	0.00043448
LQRB>	19.3005	0	0	5	0.00043448
CT>"SWHJ	19.3005	0	0	5	0.00043448
WBNJHJ	19.3005	0	0	5	0.00043448
DCRWJN>	19.3005	0	0	5	0.00043448
CM<T	19.3005	0	0	5	0.00043448
DQJMH	19.3005	0	0	5	0.00043448
<BDT	19.3005	0	0	5	0.00043448
YDWQ	19.3005	0	0	5	0.00043448
D>S>	19.3005	0	0	5	0.00043448
LCMJ	19.3005	0	0	5	0.00043448
>MRT	19.3005	0	0	5	0.00043448
NMLK	19.3005	0	0	5	0.00043448
WLBNJ>	19.3005	0	0	5	0.00043448
DJN>	19.3005	0	0	5	0.00043448
CJLWMJT>	19.3005	0	0	5	0.00043448
LCMH	19.3005	0	0	5	0.00043448
L>JZBL	19.3005	0	0	5	0.00043448
D>GN>	19.3005	0	0	5	0.00043448
WDBX	19.3005	0	0	5	0.00043448
BN>	19.3005	0	0	5	0.00043448
>R"B<>	19.1319	61	0.00074048	0	0
DBWY>	19.1319	61	0.00074048	0	0
BH^	19.1319	61	0.00074048	0	0
VWR>	19.1319	61	0.00074048	0	0
<BDJ	18.9307	3	3.6417e-05	8	0.000695169
M>"NWHJ	18.8183	60	0.000728341	0	0
SM"KJN	18.8183	60	0.000728341	0	0
WL>HRWN	18.8183	60	0.000728341	0	0
MNH^	18.5046	59	0.000716202	0	0
>NTWN	18.5003	135	0.00163877	5	0.00043448
BTRJ	18.1132	2	2.4278e-05	7	0.000608273
KWRSJ>	18.0599	5	6.06951e-05	9	0.000782065
TMN	17.9763	97	0.00117748	39	0.00338895
DSHDWT>	17.8774	57	0.000691924	0	0
HW#>	17.8774	57	0.000691924	0	0
LM>MR	17.7616	7	8.49731e-05	10	0.000868961
WSM"KJHWN	17.5637	56	0.000679785	0	0
W>M>	17.5637	56	0.000679785	0	0
WBN"WHJ	17.5637	56	0.000679785	0	0
WCDR	17.5119	24	0.000291336	17	0.00147723
<SW	17.2501	55	0.000667646	0	0
>NWN	16.9812	541	0.00656721	53	0.00460549
WSJM	16.9364	54	0.000655507	0	0
>JSXQ	16.9364	54	0.000655507	0	0
TCM<	16.859	4	4.85561e-05	8	0.000695169
XJ	16.8138	12	0.000145668	12	0.00104275
W>T>	16.8138	12	0.000145668	12	0.00104275
BTRH	16.6582	31	0.000376309	19	0.00165103
WJH#B	16.6228	53	0.000643368	0	0
W<N>	16.5329	10	0.00012139	11	0.000955857
JR"J<N	16.3092	52	0.000631229	0	0
TKLT>	16.3092	52	0.000631229	0	0
DQWDC>	16.3092	52	0.000631229	0	0
DKN<N	15.6819	50	0.000606951	0	0
WD<MK	15.4404	0	0	4	0.000347584
SVN>	15.4404	0	0	4	0.000347584
WNYLWN	15.4404	0	0	4	0.000347584
DJTB	15.4404	0	0	4	0.000347584
WQRB>	15.4404	0	0	4	0.000347584
DNPQ	15.4404	0	0	4	0.000347584
GLJL	15.4404	0	0	4	0.000347584
L<B"DJK	15.4404	0	0	4	0.000347584
