PATTERN	LOGLIKELIHOOD	OCC_0	FREQ_0	OCC_1	FREQ_1
D>"LP>	28.2792	0	0	7	0.000745474
WBRH	28.2792	0	0	7	0.000745474
LWQDM	28.2792	0	0	7	0.000745474
<LW"T>	28.2792	0	0	7	0.000745474
WDBJT	28.2792	0	0	7	0.000745474
L>WRCLM	28.2792	0	0	7	0.000745474
>SP	28.2792	0	0	7	0.000745474
HLQN>	28.2792	0	0	7	0.000745474
CLJMWN	28.2792	0	0	7	0.000745474
WYDWQ	28.2792	0	0	7	0.000745474
W>RB<>	28.2792	0	0	7	0.000745474
M<K>	28.2792	0	0	7	0.000745474
NXT	28.2792	0	0	7	0.000745474
DC>WL	28.2792	0	0	7	0.000745474
DHNWN	28.2792	0	0	7	0.000745474
M"J>	28.1929	145	0.00176016	2	0.000212993
H#W	28.1808	99	0.00120176	0	0
KH"N>	28.18	4	4.85561e-05	11	0.00117146
WMN	28.096	187	0.00227	65	0.00692226
>M#R	27.8962	98	0.00118962	0	0
WHW	26.8856	8	9.71121e-05	13	0.00138445
>JK	26.5792	461	0.00559609	30	0.00319489
<B#DW	26.4729	93	0.00112893	0	0
T<B^D	26.1882	92	0.00111679	0	0
DDRT>	26.1882	92	0.00111679	0	0
<ZJL>	26.1882	92	0.00111679	0	0
TNJN>	26.0876	25	0.000303475	20	0.00212993
>HRWN	25.9857	168	0.00203935	4	0.000425985
HW>	25.7783	239	0.00290122	75	0.00798722
KD	25.7705	291	0.00353245	14	0.00149095
D>LH>	25.3343	89	0.00108037	0	0
MYRJN	25.0496	88	0.00106823	0	0
MYR"J>	25.0496	88	0.00106823	0	0
W>RGWN>	25.0496	88	0.00106823	0	0
BNJMJN	24.786	4	4.85561e-05	10	0.00106496
LBN"J	24.4803	86	0.00104396	0	0
>ZLW	24.2393	0	0	6	0.000638978
DQ^JMJN	24.2393	0	0	6	0.000638978
JTR	24.2393	0	0	6	0.000638978
MCBXJN	24.2393	0	0	6	0.000638978
MVRT>	24.2393	0	0	6	0.000638978
JWJD<	24.2393	0	0	6	0.000638978
D<WBR	24.2393	0	0	6	0.000638978
MRRJ	24.2393	0	0	6	0.000638978
W<SRJN	24.2393	0	0	6	0.000638978
KKR">	24.2393	0	0	6	0.000638978
DHDR<ZR	24.2393	0	0	6	0.000638978
W<WBR	24.2393	0	0	6	0.000638978
>XJ"HWN	24.2393	0	0	6	0.000638978
>LP"JN	24.2393	0	0	6	0.000638978
>LPJ"N	24.2393	0	0	6	0.000638978
WTRJN	24.2393	0	0	6	0.000638978
<B"JDT>	24.2393	0	0	6	0.000638978
DJTQ>	24.2393	0	0	6	0.000638978
KWLHJN	24.2393	0	0	6	0.000638978
WXRB	24.2393	0	0	6	0.000638978
WBNJ>	24.2393	0	0	6	0.000638978
W<ZRJ>	24.2393	0	0	6	0.000638978
WMCBXJN	24.2393	0	0	6	0.000638978
BBJTH	24.2393	0	0	6	0.000638978
XCBJ>	24.2393	0	0	6	0.000638978
R"CJ	24.2393	0	0	6	0.000638978
<B#D	24.1956	85	0.00103182	0	0
PRS>	23.911	84	0.00101968	0	0
DPDT>	23.911	84	0.00101968	0	0
WYWB<>	23.911	84	0.00101968	0	0
LPR<WN	23.911	84	0.00101968	0	0
L<M>	23.863	173	0.00210005	5	0.000532481
R"JCJ	23.8355	8	9.71121e-05	12	0.00127796
BN"J>	23.76	17	0.000206363	16	0.00170394
W>M#RT	23.6263	83	0.00100754	0	0
>W	23.3344	142	0.00172374	3	0.000319489
DGL<D	22.8804	2	2.4278e-05	8	0.00085197
DJRJ<T>	22.7724	80	0.000971121	0	0
QRB>	22.0363	30	0.00036417	20	0.00212993
<M>	21.963	292	0.00354459	16	0.00170394
>NTWN	21.6419	135	0.00163877	3	0.000319489
WBWY>	21.6338	76	0.000922565	0	0
PWRCN>	21.6338	76	0.000922565	0	0
WR"WRBN>	21.4494	4	4.85561e-05	9	0.000958466
M^LK>	21.3491	75	0.000910426	0	0
>NT	21.1707	277	0.00336251	15	0.00159744
BJT>	20.8701	20	0.00024278	16	0.00170394
JHWD>	20.6768	23	0.000279197	17	0.00181044
R"WRBN>	20.6602	15	0.000182085	14	0.00149095
>NWN	20.612	541	0.00656721	43	0.00457934
HKN>	20.5074	230	0.00279197	11	0.00117146
LMCKN>	20.4951	72	0.000874009	0	0
>R"B<	20.4951	72	0.000874009	0	0
D>M#R	20.4951	72	0.000874009	0	0
LMDNX>	20.1995	0	0	5	0.000532481
D>RZ>	20.1995	0	0	5	0.000532481
BXBRWN	20.1995	0	0	5	0.000532481
>WDW	20.1995	0	0	5	0.000532481
JLDT	20.1995	0	0	5	0.000532481
W>X"JHWN	20.1995	0	0	5	0.000532481
MLKWTH	20.1995	0	0	5	0.000532481
WMTJT>	20.1995	0	0	5	0.000532481
XNWN	20.1995	0	0	5	0.000532481
>DW"MJ>	20.1995	0	0	5	0.000532481
JHB	20.1995	0	0	5	0.000532481
LQBWTH	20.1995	0	0	5	0.000532481
LQRB>	20.1995	0	0	5	0.000532481
N^VRJN	20.1995	0	0	5	0.000532481
WLW"J>	20.1995	0	0	5	0.000532481
WLJCWJ	20.1995	0	0	5	0.000532481
WMQLWT	20.1995	0	0	5	0.000532481
TCJ<J>	20.1995	0	0	5	0.000532481
W<^B"DJ	20.1995	0	0	5	0.000532481
LXBRWN	20.1995	0	0	5	0.000532481
<ZJ	20.1995	0	0	5	0.000532481
DCBV>	20.1995	0	0	5	0.000532481
JRXWM	20.1995	0	0	5	0.000532481
BTCB"XT>	20.1995	0	0	5	0.000532481
DPQD	20.1995	0	0	5	0.000532481
XJLTN>	20.1995	0	0	5	0.000532481
TRJN	20.1995	0	0	5	0.000532481
DJW>B	20.1995	0	0	5	0.000532481
DMCMCJN	20.1995	0	0	5	0.000532481
MCLM	20.1995	0	0	5	0.000532481
W<RQW	20.1995	0	0	5	0.000532481
WCLWM	20.1995	0	0	5	0.000532481
CM<J	20.1995	0	0	5	0.000532481
>RN	20.1995	0	0	5	0.000532481
DKLB	20.1995	0	0	5	0.000532481
LMBN>	20.1995	0	0	5	0.000532481
WM>"NJ	20.1995	0	0	5	0.000532481
WTR"TJN	19.9258	70	0.000849731	0	0
>M^R	19.6837	141	0.0017116	4	0.000425985
LBH	19.6412	69	0.000837592	0	0
GD	19.5331	5	6.06951e-05	9	0.000958466
W>MLK	19.3567	7	8.49731e-05	10	0.00106496
XWSJ>	19.3565	68	0.000825453	0	0
TWR>	19.3565	68	0.000825453	0	0
JWM"JN	19.2519	125	0.00151738	3	0.000319489
TM^N	19.0719	67	0.000813314	0	0
JWSP	18.8297	108	0.00131101	2	0.000212993
BKLH^	18.7872	66	0.000801175	0	0
>P	18.5848	186	0.00225786	8	0.00085197
C"NJN	18.5419	122	0.00148096	3	0.000319489
MNH	18.3345	106	0.00128674	2	0.000212993
SVR"WHJ	18.2179	64	0.000776897	0	0
<L	17.9917	1170	0.0142026	122	0.0129925
>LJ<ZR	17.9455	8	9.71121e-05	10	0.00106496
WL>	17.842	412	0.00500127	31	0.00330138
LJ	17.7833	278	0.00337465	17	0.00181044
XLP	17.6486	62	0.000752619	0	0
D<L	17.6486	62	0.000752619	0	0
DNXC>	17.3666	117	0.00142026	3	0.000319489
NHWWN	17.0793	60	0.000728341	0	0
M>"NWHJ	17.0793	60	0.000728341	0	0
B<JR>	17.0793	60	0.000728341	0	0
SM"KJN	17.0793	60	0.000728341	0	0
WL>HRWN	17.0793	60	0.000728341	0	0
>BWHJ	16.8637	45	0.000546256	22	0.00234292
>NTT>	16.8574	100	0.0012139	2	0.000212993
WM>	16.7946	59	0.000716202	0	0
D>N>	16.7946	59	0.000716202	0	0
MNH^	16.7946	59	0.000716202	0	0
>XWHJ	16.6736	35	0.000424866	19	0.00202343
>"PJ	16.2253	57	0.000691924	0	0
